example_id,sentence_id,task,subject,reference,prediction,seed,run_name,condition,donor_example_id
a1c348049865b75de223d3d7,4489f46e25e8e0c87472,zuco2_tsr,YAC,"Brice Lalonde (born February 10, 1946) is a former socialist and Green Party leader in France, who ran for President of France in 1981.","It's a great movie, and it's one of those rare moments where you can't help but feel like you were there.",100,spectraloom_seed100,shuffled,
7a2bbd5c5499c32f001f3ecc,87cf5a65db3d46763d0d,zuco2_tsr,YAC,"Generally regarded as a member of the moderate New Democrat wing of the Democratic Party, he headed the centrist Democratic Leadership Council in 1990 and 1991.","It's a great movie, but it's not the kind of movie that makes you want to go home and watch it again and again.",100,spectraloom_seed100,shuffled,
89a7667c4fb21d380511dff3,159e5af67123c2f7b6f9,zuco2_tsr,YAC,Clooney left AMC to run as a Democrat in the 2004 election for a seat in the House of Representatives representing Kentucky's 4th Congressional district.,"It's a great movie, but it's not the kind of movie that will make you want to go home and watch it again.",100,spectraloom_seed100,shuffled,
b001719b38c0a73977a24cd4,b9aeca60efd307f3d260,zuco2_tsr,YAC,Rupert John Cornford (27 December 1915 - 28 December 1936) was an English poet and communist.,"The film is a blend of comedy, drama, and science fiction, with some of its best moments coming at the end.",100,spectraloom_seed100,shuffled,
53a71e53bdd5dca585731313,8f0fd9558b9dbc4af857,zuco2_tsr,YAC,"At the academy, he established a reputation as a fearless and expert horseman.","The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
b2400aea1e9460d012c8452d,1b66f1ce06bf34788dbd,zuco2_tsr,YAC,Bush is a lifelong member of the Republican Party and was a businessman in both the oil and professional sports industries.,"The film is a blend of comedy, drama, and science fiction, with some of its best moments coming at the end.",100,spectraloom_seed100,shuffled,
d704ecd776190a43079834d8,e844a7b8b1df9d9946fe,zuco2_tsr,YAC,"Bush is a Republican, and has Dick Cheney as his Vice President.","The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
bb044ae04a4474fa4502a386,91845606456b8b7b53df,zuco2_tsr,YAC,He served in the United States Senate as a Republican from Minnesota.,"The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
c6de20d6da0f875d44b9a62d,79beb9bfcc7af480fa3a,zuco2_tsr,YAC,"His father, a tanner, and his mother were born in Pennsylvania.","The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
e9d7c482e562f2236e3791b4,83e4649da0b4404a6ec4,zuco2_tsr,YAC,Lincoln was the first Republican president.,"The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
254eaab624a95d8ece4241d2,b2a77931f9d7e8ab2ea4,zuco2_tsr,YAC,"Vasil Petrov Kolarov (July 16, 1877 - January 23, 1950) was a Bulgarian communist political leader.","The film is a blend of comedy, drama, and science fiction, with some of its best moments coming at the end.",100,spectraloom_seed100,shuffled,
6847fc119d18dc57d1352b0a,d7c22fcf9ebbbb66c1b1,zuco2_tsr,YAC,"Walter Ulbricht (June 30, 1893 - August 1, 1973) was a German communist politician.","The film is a blend of comedy, drama, and suspense, but it's not a masterpiece.",100,spectraloom_seed100,shuffled,
95b2f5a4d186e09c997f3521,53d6b691f2221e7cbba6,zuco2_tsr,YAC,"The contest between the two was bitter, although they differed little on issues.","The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
497bce573a419ef0eaac38fa,abbcd62967230046c890,zuco2_tsr,YAC,"Hanks is a Democrat and has supported many candidates, including Hilary Clinton, Diane Feinstein, Al Gore, and John Kerry.","It's a great movie, and it's one of those rare moments where you can't help but feel like you were there.",100,spectraloom_seed100,shuffled,
4226666b78585699f52f8824,c18164cd38e72362a81a,zuco2_tsr,YAC,"Arnold Alois Schwarzenegger (born July 30, 1947 in Thal, Styria, Austria) is an Austrian-American actor, Republican politician, and bodybuilder, currently serving as the 38th Governor of California.","It's a great movie, but it's not the kind of movie that will make you want to go home and watch it again.",100,spectraloom_seed100,shuffled,
7b954ae69dd60c659e7239d5,481e37b0eafe3bd01d02,zuco2_tsr,YAC,"He was, for a short time, a commentator opposite Bill Clinton on CBS's 60 Minutes.","The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
d1dbb9363d56c0c139e63409,3c110411eeabae13c724,zuco2_tsr,YAC,"Baldwin, a liberal Democrat, has always had an active interest in politics and is frequently rumored to be a candidate for public office.","It's a great movie, but it's not the kind of movie you'd want to watch with your kids.",100,spectraloom_seed100,shuffled,
640e5f0232676050c516ed89,61b0d443d10e4757aa4b,zuco2_tsr,YAC,"Diane Julie Abbott (born September 27, 1953 in Paddington, London) is a British Labour Member of Parliament for Hackney North and Stoke Newington constituency.","It's a great movie, but it's not the kind of movie that will make you want to go home and watch it again.",100,spectraloom_seed100,shuffled,
63d2f7a1897dba007ca8b9c9,38c1454d4d2e5df11f0a,zuco2_tsr,YAC,"In the Senate, he was aligned with the Federalists.","The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
9ded4af65a862ead9b8fdc78,55a22bfaa17bc8e6f1cb,zuco2_tsr,YAC,She is a member of the Democratic Party.,"The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
1aa013eab922e75699b434dd,62b5538551b8637a7ed0,zuco2_tsr,YAC,Koldewey was a self-trained classical era archaeological historian.,"The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
ad3161d73648224978aafbbc,caa0669b7b909fcdb7d3,zuco2_tsr,YAC,"John Ellis ""Jeb"" Bush (born February 11, 1953), a Republican, is the forty-third and current Governor of Florida.","It's a great movie, but it's not the kind of movie you'd want to watch with your kids.",100,spectraloom_seed100,shuffled,
f0d3d8c85232b2fa8fa2050f,727f196791cf60cac1f6,zuco2_tsr,YAC,"Rather than retire, Adams would go on to win election as a Democratic-Republican to the House of Representatives beginning with the 22nd Congress, serving from March 4, 1831, until his death.","In the early 20th century, he was one of the most important figures in the American Civil War, serving as Secretary of Defense under President George",100,spectraloom_seed100,shuffled,
1b6bb283aab782a739c430ef,7216b20dc844e6ab8327,zuco2_tsr,YAC,"Lyman Enos Knapp (November 5, 1837?October 9, 1904) was an American Republican politician who was the Governor of the District of Alaska from 1889 to 1893.","It's a great movie, and it's one of those rare moments where you can't help but feel like you've been there.",100,spectraloom_seed100,shuffled,
4cb5cbb3fd15c5f763881236,71f67a30471d39652c69,zuco2_tsr,YAC,"Robert Henry Dee (born May 18, 1933 in Quincy, Massachusetts) is a former three-sport letterman at Holy Cross College who was one of the first players signed by the Boston Patriots in 1960.","In the early 20th century, he was one of the most important figures in the development of a new form of medicine known as biopsych",100,spectraloom_seed100,shuffled,
802992b2da9600b45e0e3a9e,d7107882dc89458a0533,zuco2_tsr,YAC,"When she was seven years old, she returned to England for prep school then went on to Sherborne School for Girls.","It's a good movie, but it's not the kind of movie you want to watch with your kids.",100,spectraloom_seed100,shuffled,
35a77b44456976877064cae5,115ae534ac13be1ffc80,zuco2_tsr,YAC,"John Snow was born in Toledo, Ohio, on August 2, 1939, and studied at Kenyon College and the University of Toledo, from where he graduated in 1962.","In the early 20th century, he was one of the most important men in the history of American literature, along with John Steinbeck, William",100,spectraloom_seed100,shuffled,
d6840aae18cf16ccfdc03dd4,db99df5e320c206a47c5,zuco2_tsr,YAC,"Born Anne Mobley in Omaha, Nebraska, she attended Bennington College and became interested in the theatre.","The film is a blend of comedy, drama, and suspense, with a few moments of tenderness.",100,spectraloom_seed100,shuffled,
75bbdc91661bee2101f98516,509d505359a243ae717a,zuco2_tsr,YAC,"At seventeen he commenced regular medical studies at Charing Cross Hospital, where he had obtained a scholarship, but was kicked out because he had gotten a numberous amount of newly hired nurses pregnant.","In the early 20th century, he was one of the most important figures in the development of a new form of medicine known as biochemistry.",100,spectraloom_seed100,shuffled,
ac5ac497e3eb53aaffb4b9a0,fed5766cd0e88b350c8a,zuco2_tsr,YAC,"In 1825 Darwin went to Edinburgh University to study medicine, but his revulsion at the brutality of surgery led him to neglect his medical studies.","It's a good movie, but it's not the kind of movie you want to watch with your kids.",100,spectraloom_seed100,shuffled,
97758167334597a298a96141,de2eacda282694959d5b,zuco2_tsr,YAC,"When he went to the nearby Shrewsbury School the next year, he lived there as a 'boarder'.","It's a great movie, but it's not the kind of movie you'd want to watch with your kids.",100,spectraloom_seed100,shuffled,
d803e2117cbf8f547e25b10b,8c7217600449269c5064,zuco2_tsr,YAC,He was born into a family of Swedish nobility.,"The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
2fe2fc1c09a90aa9f070071c,42f58c8770a9f97ef6e0,zuco2_tsr,YAC,"He was born in Cambridge, and educated at Stowe School and Trinity College, Cambridge.","The film is a blend of comedy, drama, and suspense, but it's not a masterpiece.",100,spectraloom_seed100,shuffled,
9061f13ee76249a1d11be17a,bcbaf808c8e83ecfaacf,zuco2_tsr,YAC,"He was educated at Harrow, and in 1869 entered the 83rd Foot.","The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
9fc07f5582ef5d2cf97e3c44,ccfa974679b2f597f580,zuco2_tsr,YAC,Dorothy attended Miss Porter's School and earned a B.A. from Boston College in 1982.,"The film is a blend of comedy, drama, and suspense, with a few moments of tenderness.",100,spectraloom_seed100,shuffled,
c392eb4b163af5c9f20b5526,1a13731c803a4b83e0ea,zuco2_tsr,YAC,"King Jr. became an associate pastor at Ebenezer in 1948, and his father wrote a letter of recommendation for him to Crozer College.","It's a good movie, but it's not the kind of movie you want to watch with your kids.",100,spectraloom_seed100,shuffled,
001f05ec749048d1e081e152,1447814d38ec8d35234a,zuco2_tsr,YAC,"In 1926, King started his ministerial degree at the Morehouse School of Religion.","The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
9e270df5e102a83d8f2438bc,b3c55661d454d534a2c9,zuco2_tsr,YAC,"His father, Richert Vogt von Koch (1838-1913) was a Lieutenant-Colonel in the Royal Horse Guards of Sweden.","The film is a blend of comedy, drama, and science fiction, with some of the best dialogue in recent memory.",100,spectraloom_seed100,shuffled,
c4e78d76f753b25ed827ba34,aa557c74e431eebdaecd,zuco2_tsr,YAC,"He graduated Phi Beta Kappa and magna cum laude (21st of 177) from Harvard University in 1880, and entered Columbia Law School that same year.","In the early 20th century, he was one of the most important men in the history of American literature, along with John Steinbeck, William",100,spectraloom_seed100,shuffled,
c3711aec23d10d8c0ab4adc0,11a4eb985bb79b44e941,zuco2_tsr,YAC,"After his family returned to their home in New York, Roosevelt started intensive tutoring under Arthur Hamilton Cutler in preparation for the Harvard University entrance exam.","In the early 20th century, he was one of the most important figures in the development of a new form of medicine known as biochemistry.",100,spectraloom_seed100,shuffled,
ba7efb2bd7cd822e8d4cd307,68662d86638b04eb7818,zuco2_tsr,YAC,"He was born in Montpelier, Vermont, attended Norwich University for two years (1852-1854), and graduated from the Naval Academy in 1858.","It's a good movie, but it's not the kind of movie you want to watch with your kids.",100,spectraloom_seed100,shuffled,
4c5b27f19c4707776b05de26,0a383bc9b5a5687dd09f,zuco2_tsr,YAC,He attended Wake Forest University.,"The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
ad5e66002e719199f2827cff,d1c90d19c1ca7efe77a4,zuco2_tsr,YAC,"Carroll is generally considered one of the best head coaches in the college ranks, as well as one of the sport's top recruiters.","It's a good movie, but it's not the kind of movie that will make you want to go home and watch it again.",100,spectraloom_seed100,shuffled,
8d698abf842436febc035a9c,1333638fea7014bb4d1c,zuco2_tsr,YAC,"He attended Harvard Law School, but left before his final year to volunteer as a United States Navy flier.","It's a good movie, but it's not the kind of movie you want to watch with your kids.",100,spectraloom_seed100,shuffled,
580ac2c0822ecacd6e4de411,073be8c2ceafd8eb81e7,zuco2_tsr,YAC,He was educated in Carlanstown NS and in St. Patrick's Classical School in Navan.,"The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
bf80bc820c211298ea00f9de,1fc62ae912e3e8c956fe,zuco2_tsr,YAC,"Despite the poverty he grew up in, he managed to win a scholarship to the Laurinburg Institute in North Carolina.","The film is a blend of comedy, drama, and science fiction, with some of the best dialogue in years.",100,spectraloom_seed100,shuffled,
757c60ef7b5d24c6c2e00218,5648c84d7a64b72d07b3,zuco2_tsr,YAC,He studied at Juilliard and later at the Manhattan School of Music.,"The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
d354fdbc96e19c9d1aad8c15,f3feb75faddc16ef54b9,zuco2_tsr,YAC,After he died the Koldewey Society was established to record and mark his architectural service.,"The film is a blend of comedy, drama, and suspense, but it's not a masterpiece.",100,spectraloom_seed100,shuffled,
5ff89b556973768c14582371,4d8972f4ce59e8b3a2f5,zuco2_tsr,YAC,"He served in the United States Army in World War II, then got a law degree from Tulane University.","The film is a blend of comedy, drama, and suspense, with a few moments of tenderness.",100,spectraloom_seed100,shuffled,
bca5a9d001b5fe2966ea8889,482a14dbe5b773962e9c,zuco2_tsr,YAC,"After a period spent traveling abroad with her family, she enrolled in the University of Chicago in 1912, graduating in 1914.","It's a good movie, but it's not the kind of movie you want to watch with your kids.",100,spectraloom_seed100,shuffled,
9f6864efdeef27f520151600,2cabb325378d6447a440,zuco2_tsr,YAC,He had been educated at Oxford and his closest friends and outlook on life were British.,"The film is a blend of comedy, drama, and suspense, but it's not a masterpiece.",100,spectraloom_seed100,shuffled,
b343dc7fef659e13017cd050,0d3acf2beb0a9c0b5bfe,zuco2_tsr,YAC,"After high school, Hanks attended Chabot College in Hayward, California and transferred to California State University, Sacramento where he studied theatre.","In the early 20th century, he was one of the most important men in the history of American politics, having served as Secretary of State from",100,spectraloom_seed100,shuffled,
a68a87710d1e3c7b9dfb24dd,23f604957c43c1a512ec,zuco2_tsr,YAC,He was educated at Boston Latin School before attending Boston College.,"The film is a blend of comedy, drama, and suspense, but it's not a masterpiece.",100,spectraloom_seed100,shuffled,
d8cc0bf26ecdbd4cd9fc5b81,8824992c2a8095a019b6,zuco2_tsr,YAC,"He enrolled at Harvard Medical School for one year, but withdrew following the death of his father in 1881.","The film is a blend of comedy, drama, and suspense, but it's not a masterpiece.",100,spectraloom_seed100,shuffled,
038ffeaaab96282e50afbe2f,181483fccb79693b6d5a,zuco2_tsr,YAC,She studied acting at the Royal Academy of Dramatic Arts.,"The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
9d54a748631821cbe359f386,8142c0ee15e3d7e42396,zuco2_tsr,YAC,"Donald Rumsfeld graduated from New Trier High School and attended Princeton University on scholarship (BA, 1954) where he was an accomplished amateur wrestler and served in the United States Navy (1954-57) as a Naval aviator.","He was a member of the House of Representatives from New York City, where he served as a delegate to the United Nations and the European Union.",100,spectraloom_seed100,shuffled,
e4610d5445a994379e7b849f,d8cfaf97b41850f5a0cd,zuco2_tsr,YAC,He then went on to attend and subsequently drop out of Georgetown University Law Center (1957).,"The film is a blend of comedy, drama, and suspense, with a few moments of tenderness.",100,spectraloom_seed100,shuffled,
4c65af020f9a70890b9e07a7,8e8c532c3b8b66562fe2,zuco2_tsr,YAC,The sportsmanship Roosevelt showed in that fight was long remembered.,"The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
d3bdbd054ca19c2dccfd602c,f5685730ac1726abb67d,zuco2_tsr,YAC,"After graduating from Michigan Agricultural College (now Michigan State), he attended law school at the University of Michigan in 1891 before launching his career as a journalist in 1892 with the Chicago News-Record, where he covered the Pullman Strike and Coxey's Army in 1893.","He was a member of the House of Representatives from New York City, where he served as a delegate to the United Nations and the European Union.",100,spectraloom_seed100,shuffled,
79b6905b83456f24e0cdd1e8,ecd08eaaf39d7c92e2ae,zuco2_tsr,YAC,De Forest went to Mount Hermon School and then enrolled at the Sheffield School of Science at Yale University in 1893.,"The film is a blend of comedy, drama, and science fiction, with some of the best dialogue in years.",100,spectraloom_seed100,shuffled,
d8687a76a24c783c72742a9d,210cc05513ed2c308828,zuco2_tsr,YAC,"She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.","He was a member of the House of Representatives from New York City, where he served as a delegate to the United Nations, the World Bank,",100,spectraloom_seed100,shuffled,
262cc772f555cc1610fa4d6e,330b571d44d50a615101,zuco2_tsr,YAC,He went to school in England and graduated from Harvard University.,"The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
f51c608c13631f6b818e6628,6fbcfb265befc52e2516,zuco2_tsr,YAC,She graduated from the University of Vermont in 1902 and went to teach at the Clarke School for the Deaf that autumn.,"It's a good movie, but it's not the kind of movie you'd want to watch with your kids.",100,spectraloom_seed100,shuffled,
029ac25e895c943c8773fe66,f874b0b526f04158c013,zuco2_tsr,YAC,"Roosevelt was remarkable for his diverse interests, particularly in leading what he called the 'strenuous life'.","The film is a blend of comedy, drama, and suspense, but it's not a masterpiece.",100,spectraloom_seed100,shuffled,
ffb82f1ed0a9366c4c96ab06,40d2111caa638f309492,zuco2_tsr,YAC,"William studied law at the Inns of Court in London, returning to Maryland in 1765.","The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
b13ab6b7659646cc3f41ff7b,1c84f48b225369c0fe4d,zuco2_tsr,YAC,"In 1969, Rodham entered Yale Law School where she served on the Board of Editors of Yale Review of Law and Social Action and worked with underprivileged children at the Yale-New Haven Hospital.","He was a member of the House of Representatives from New York City, where he served as a delegate to the United Nations and the European Union.",100,spectraloom_seed100,shuffled,
21efdf7806adaf4248e69942,e0c410720ff2c58ee7bd,zuco2_tsr,YAC,"After completing high school in 1965, Rodham enrolled at Wellesley College in Massachusetts where she became active in politics, serving, for a time, as President of the Wellesley College Chapter of the College Republicans.","In the early 20th century, he was one of the most important men in the history of American literature, along with John Steinbeck, William",100,spectraloom_seed100,shuffled,
01d516f820e9b09faf94d837,44bd67132165d55446b2,zuco2_tsr,YAC,"He then enrolled at Phillips Andover, a private boarding school in Massachusetts already attended by his brother George.","The film is a blend of science fiction, horror, and comedy, with a strong sense of humor.",100,spectraloom_seed100,shuffled,
38850f8039d00280c655abdf,f52dc1cb69e7341fd006,zuco2_tsr,YAC,"Roosevelt was distraught, writing in his diary, 'the light has gone out of my life forever'.","The film is a blend of science fiction, horror, and comedy, with a dash of romance.",100,spectraloom_seed100,shuffled,
66ede4a3b5f7c19efa14b404,8d57ee20f38189eaa2cd,zuco2_tsr,YAC,"He attended Florida State Normal and Industrial College and received an LLB from Stetson University, after which he enlisted in the Marine Corps.","It's a good movie, but it's not the kind of movie you want to watch with your kids.",100,spectraloom_seed100,shuffled,
f972a07636c9e9601429014b,ca4a53f930528bf09cc6,zuco2_tsr,YAC,"Bush attended high school at the exclusive private St. Albans School in Washington, DC.","The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
e30fac80a2fe27cd15c8cb00,e1118b175f20371f840f,zuco2_tsr,YAC,"His father was a New York City philanthropist, merchant, and partner in the glass-importing firm Roosevelt and Son.","The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
abf486a381752868b3373a61,c5f4ccf68040f06938fe,zuco2_tsr,YAC,"She attended Beverly Hills High School, but left to become an actress.","The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
a62bcee353c03b0b27a7f19e,229a24723b2ccef12014,zuco2_tsr,YAC,"Soon after, she enrolled at London's Central School of Speech and Drama, where she attended 18 months.","The film is a blend of comedy, drama, and science fiction, with some of the best dialogue in years.",100,spectraloom_seed100,shuffled,
dd1a0f50453d3190d2187745,62f012181b44d511af4f,zuco2_tsr,YAC,Reynolds was inexperienced and did not know how to tap dance.,"The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
9cb12307d8ffab7c189778d2,f3ad89c9df6877eda5cd,zuco2_tsr,YAC,Wilhelm was educated at Kassel at the Friedrichsgymnasium and the University of Bonn.,"The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
a3cc9f6706ea137dfa8912d1,eca1112ca24fc616bc10,zuco2_tsr,YAC,Hanks has been married to actress Rita Wilson since 1988.,"The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
9530cab21a369678b72103f7,e7983cd37c989c34d545,zuco2_tsr,YAC,"That year, he also married Rose Fitzgerald, the daughter of John F. Fitzgerald, the Democrat mayor of Boston and probably the most recognized politician in the city.","It's a great movie, and it's one of those rare moments where you can't help but feel like you were there.",100,spectraloom_seed100,shuffled,
032e934e6b04050ca637e2b1,32d4de92dc10757ea079,zuco2_tsr,YAC,"In 1986, Schwarzenegger married TV journalist Maria Shriver, niece of the late President of the United States John F. Kennedy.","The film is a blend of science fiction, horror, and comedy, with a strong sense of humor.",100,spectraloom_seed100,shuffled,
1bae9db0bd1d8ec2a1475a33,68277d2b9f2720788038,zuco2_tsr,YAC,"He married Margaret Tyndal Winthrop, who came from a family with deep roots in Massachusetts history going back to the John Winthrop, the first governor of the Massachusetts Bay Colony.","It's a great movie, and it's one of those rare moments where you can't help but feel like you were there.",100,spectraloom_seed100,shuffled,
7fe9fe19c49ae2ddf311d5d8,7e32df0df0601f7096c8,zuco2_tsr,YAC,He was married to actress Kim Basinger from 1993 to 2002.,"The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
575af41a2446ece8534f9a3d,b852321728314cd422ef,zuco2_tsr,YAC,Laurance married Mary French in 1934.,"The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
2597b9918063b690ec146ca7,e3f9afd4379a79e67ce6,zuco2_tsr,YAC,"Finding law school tedious, however, Roosevelt found other diversions, including the completion of his first published book, The Naval War of 1812 (1882).","It's a great movie, and it's one of those rare moments where you can't help but feel like you were there.",100,spectraloom_seed100,shuffled,
07f68ebffbdb3dfaba3ad429,8ea36584c15846f730b4,zuco2_tsr,YAC,His wife is Barbara Bush.,"The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
d417985296aee5c27fa6372c,295459e6c61a4191200d,zuco2_tsr,YAC,"In this year Encke married Amalie Becker (1787–1879), daughter of a bookseller.","The film is a blend of comedy, drama, and suspense, but it's not a masterpiece.",100,spectraloom_seed100,shuffled,
4ea13f04f1c6a8a7ec7f3b30,c966cdc3e80dc8769491,zuco2_tsr,YAC,"While attending a motorcycle race, he met a local girl named Columba Garnica Gallo, whom he eventually married.","The film is a blend of science fiction, horror, and comedy, with a strong sense of humor.",100,spectraloom_seed100,shuffled,
c511c9ad7bb34074ca703a6a,63656a027e3b53072736,zuco2_tsr,YAC,"While serving abroad, he met Louisa Catherine Johnson, the daughter of an American merchant living abroad.","The film is a blend of science fiction, horror, and comedy, with a dash of romance.",100,spectraloom_seed100,shuffled,
6edda3a1452047dbbca66428,cc83e34ec51046e378ba,zuco2_tsr,YAC,"Simon has been married three times; he is currently married to Edie Brickell whom he wed on May 30, 1992.","The film is a blend of science fiction, horror, and comedy, with a strong sense of humor.",100,spectraloom_seed100,shuffled,
e83d2749eb629f6596927b98,7bf99efd525262673e0c,zuco2_tsr,YAC,"Although she was christened Rose Marie Kennedy, she was commonly known as Rosemary.","The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
738d33175fd437805554b126,848295d3fedfaf755e36,zuco2_tsr,YAC,"Abraham Simpson is estranged husband to Mona Simpson, father to Homer Jay Simpson and Herbert Powell, father-in-law to Marjorie Bouvier Simpson and grandfather to siblings Bartholomew J. Simpson, Lisa Marie Simpson and Margaret Simpson.","In the early 20th century, he was one of the most important men in the United States military, serving in World War II, Korea,",100,spectraloom_seed100,shuffled,
16ecf5bfd42d6ca4b4c41f06,901df9fb3ae72e647724,zuco2_tsr,YAC,She is the well-meaning and patient wife of Homer.,"The film is a blend of comedy, drama, and suspense.",100,spectraloom_seed100,shuffled,
6522334da62dc8c0e3defe6d,5810e7b75467d4a85b23,zuco2_tsr,YAC,"It was once mentioned, by Homer, that she actually dyes her hair blue, as she's been ""gray as a mule since seventeen"".","The film is a blend of comedy, drama, and suspense, but it's not a masterpiece.",100,spectraloom_seed100,shuffled,
16b69e147df9fe4c2ce6d1cc,27bbddcee424c8af8e31,zuco2_tsr,YAC,"1944, Kathleen Kennedy, known to friends as ""Kick,"" married William Cavendish, Marquess of Hartington, a Protestant and the eldest son and heir of the 10th Duke of Devonshire.","It's a great movie, and it's one of those rare moments where you can't help but feel like you were there.",100,spectraloom_seed100,shuffled,
